time,eta_0,eta_0.5,eta_1,eta_2
13.333333333333332,0.10736005367410219,0.1875073955458485,0.46187205219320965,0.961594482238969
13.416666666666666,0.10669761069739184,0.16622966589849958,0.45660065207588446,0.9600298355825084
13.5,0.10604658413612644,0.1627342661453834,0.45492822518330683,0.9583951748106769
13.583333333333332,0.1054069714297398,0.15961967204414007,0.4533243372613838,0.9567625082414345
13.666666666666666,0.10477328368884789,0.15678472073710448,0.4517792774022085,0.9557224102593137
13.75,0.1041891962424786,0.15416248594255522,0.4502887353546335,0.9543728542801604
13.833333333333332,0.10358433096906948,0.14336957262626374,0.4488488292342432,0.9528169958805841
13.916666666666666,0.10298654410199151,0.13367270938048037,0.44745722936495574,0.9513540878142306
14.0,0.10238423057333729,0.14065479295409147,0.44357870541112077,0.9510211749641311
14.083333333333332,0.1018123271122491,0.13747863211439781,0.4423020159386253,0.9500569676592169
14.166666666666666,0.10125208694060973,0.14388266157297713,0.4410845191173813,0.9493110863425207
14.25,0.1007180203456321,0.13513679677437146,0.4425410947733986,0.9493955436389513
14.333333333333332,0.10017901849233067,0.1476221138821633,0.43886235241325977,0.9474801690524396
14.416666666666666,0.09965183703976233,0.1517082851835765,0.436542689549361,0.945934980309958
14.5,0.09913698184078638,0.13843218954607245,0.43287403163112476,0.944840304981455
14.583333333333332,0.0986328201400486,0.13612765401967342,0.4345612275910716,0.9437231466880697
14.666666666666666,0.09813979837141978,0.1340392702997267,0.4308019278489637,0.9419210450054779
14.75,0.10218781344951594,0.13211590869688386,0.43257174996154646,0.9416180190777331
14.833333333333332,0.10162845633552184,0.12442055761138604,0.42915574736386747,0.9400286144085725
14.916666666666666,0.10108618600689623,0.14276901072189493,0.43043688207863,0.9391098914098596
15.0,0.10055567503308946,0.14540574201540593,0.428612097111656,0.939860612872679
15.083333333333332,0.10006996658446911,0.13711660933173594,0.42794252269451516,0.9379220244156686
15.166666666666666,0.09957211516578128,0.13945973804561188,0.4249334016964996,0.9366575850944138
15.25,0.09908485965729963,0.13714011345367352,0.4267518855295675,0.9346720522130394
15.333333333333332,0.09859670379471928,0.13505773712569658,0.4261784600053539,0.932695329353728
15.416666666666666,0.09813532833167887,0.1331486630939093,0.4222626398238886,0.9307588652032017
15.5,0.09768141990829488,0.12527032171624825,0.42177611323569897,0.9294962883795623
15.583333333333332,0.09725365409008842,0.12355069264917472,0.42369277570556685,0.9292586333118885
15.666666666666666,0.09682750725592765,0.11695545964992021,0.42094560588297497,0.9287196438410218
15.75,0.09640021391332874,0.1223897434790912,0.4205540812376819,0.9267943476132533
15.833333333333332,0.09599104533084181,0.125919481651651,0.4201926414686512,0.9256185813582967
15.916666666666666,0.09564010789687337,0.12440470990139652,0.41985786282506304,0.9256425391166101
16.0,0.09524900024129138,0.11794336069561301,0.4189689975861611,0.9241150188940895
16.083333333333332,0.0948310592008043,0.11649394883313458,0.41869156155179255,0.922270361348502
16.166666666666664,0.09445947539819412,0.12440039017923593,0.41843869948766294,0.9201569171681545
16.25,0.09409537144739001,0.12438162846532075,0.4182076225895299,0.9180350554447358
16.333333333333332,0.09374022032641931,0.11644279212612653,0.4179967979753379,0.9159174959319933
16.416666666666664,0.09339424842195228,0.11800677764376286,0.4178049415766173,0.9137804233619944
16.5,0.09305665143014065,0.11660831604269649,0.41763138719472503,0.9126457262892768
16.583333333333332,0.0927281593579101,0.11533891119455524,0.4169334911560556,0.9118213149768777
16.666666666666664,0.09240470062663793,0.1141644133276136,0.41680250730776375,0.909767185215482
16.75,0.0921095388219875,0.10942923484220618,0.416782229995487,0.9094644016880776
16.833333333333332,0.09180692586574418,0.10833637143287143,0.41772933317940536,0.9080951054028353
16.916666666666664,0.09151084831923315,0.10421502040132985,0.4176499734412925,0.9059259117755457
17.0,0.09121237205421805,0.10355946416046839,0.4175921250782113,0.905654798981507
17.083333333333332,0.0909318917182585,0.10616879666162711,0.4175497404168672,0.9042619205454882
17.166666666666664,0.09065903949298333,0.10885535257918973,0.42545956048764605,0.9010844852842281
17.25,0.0903944095739785,0.10929078506248703,0.42509434841657573,0.9005638401903234
17.333333333333332,0.09013498215511312,0.10646162323805082,0.42497954353805734,0.8984296066746698
17.416666666666664,0.08989182128949308,0.10398113095039228,0.42469529894997377,0.8983161812317929
17.5,0.08964839370720612,0.10082599231204294,0.42407531550817296,0.8960732061922668
17.583333333333332,0.0894170128776688,0.10120963140165655,0.4240906276359239,0.8950698959389289
17.666666666666664,0.08918404463802872,0.10499510729541478,0.42405813751288096,0.8915810208885169
17.75,0.08896212073286046,0.10185160113764317,0.4241542455018806,0.8875364268826264
17.833333333333332,0.08876389684074198,0.09998909544565794,0.42426155956157297,0.8876457502032735
17.916666666666664,0.0885574686063906,0.10838450608505573,0.4243800880831046,0.8861247534734195
18.0,0.0883423465788029,0.1121345920754018,0.4245053001857788,0.883833248120496
18.083333333333332,0.08814724124058494,0.10585533338602918,0.4237666222039193,0.881692518994334
18.166666666666664,0.087959586260398,0.10488080338354677,0.4239146302548323,0.8803456624139108
18.25,0.08777755224768441,0.10400121051192203,0.42407076249263487,0.8782563476644771
18.333333333333332,0.0876008572382303,0.10319898329498055,0.42420728373322264,0.8763737353710567
18.416666666666664,0.08742780041358882,0.09984251320219933,0.42437417204119826,0.8741210292376929
18.5,0.08727009313952969,0.09913091937633164,0.4245450363325634,0.8717677998361841
18.583333333333332,0.08711205153209721,0.09628878040208518,0.4247173476825508,0.8694162980477886
18.666666666666664,0.08695278280868705,0.09584897151118651,0.42489129190035274,0.8674052139212356
18.75,0.08680411147638548,0.09811572914032429,0.42506623657502046,0.865041385543284
18.833333333333332,0.08666073384938464,0.09568643636665304,0.4252453964739245,0.8669731204741394
18.916666666666664,0.08652700379251343,0.09452692897554861,0.42542228108483776,0.8661679575474737
19.0,0.08639322215675253,0.09976960633775896,0.425597447843951,0.861331532871493
19.083333333333332,0.08626460835764764,0.10238738147020147,0.438421866115905,0.8664776509124662
19.166666666666664,0.08614237563593877,0.09852843011795656,0.42675243372851906,0.863519396799743
19.25,0.08602340433723309,0.09791950001710847,0.4382480563610485,0.8602429443718936
19.333333333333332,0.08590882289774902,0.09743827496657234,0.43767841464287494,0.8547877520147918
19.416666666666664,0.08579695395288324,0.09742517665592518,0.4375483197281916,0.8574549385012145
19.5,0.085691091379409,0.09526811696022276,0.43755043607946353,0.8559600397155066
19.583333333333332,0.08559120786313795,0.09486884951751147,0.43958519963863524,0.8510183419578051
19.666666666666664,0.08549324286772542,0.09305154686173306,0.4395838255190143,0.8466778484110017
19.75,0.08540063924123754,0.09275867186087086,0.43961343927836066,0.8491406482353187
19.833333333333332,0.0853095565690113,0.09151344999776848,0.4396616405409219,0.8491244121987782
19.916666666666664,0.08524289600301914,0.09328172348141789,0.43957593271359896,0.8452326628932573
20.0,0.08516090527491704,0.0937181483716397,0.43963888148964675,0.8439018393182691
20.083333333333332,0.08507670329155886,0.09208936486918463,0.4397030258824725,0.8426145027600106
20.166666666666664,0.08500652003811553,0.09262720561787421,0.4397707437247844,0.8366845025174232
20.25,0.08493461841603235,0.09589284128397699,0.43983251062703416,0.8356736702142149
20.333333333333332,0.08486672232254822,0.09843623806892787,0.4407899642396263,0.8330126542481014
20.416666666666664,0.084805474295633,0.09694318797103087,0.4409593370182039,0.8307510839302085
20.5,0.08477170233199338,0.09700914315089028,0.44103115922238323,0.8220503757268862
20.583333333333332,0.08473400178279797,0.09810227200695396,0.43946854568353705,0.8226829590645054
20.666666666666664,0.08468144743487535,0.09915314642325458,0.43954725645372733,0.8239451749370627
20.75,0.08463763739135392,0.09762762142836147,0.4412749851887665,0.8224904786231303
20.833333333333332,0.08460179142402739,0.10048955830808844,0.44130917370746203,0.8210620475586125
20.916666666666664,0.08456047986591415,0.10056083214149916,0.4413351174414076,0.8206960106033663
21.0,0.0846417465613047,0.09962855728879025,0.4413646893018294,0.8149768438795338
21.083333333333332,0.08460896136147991,0.09982103411472175,0.45541146426578094,0.8128337067780431
21.166666666666664,0.08458487645503052,0.101688349956867,0.454495574391111,0.8123231040618848
21.25,0.08456386525632802,0.10375683309759576,0.4539865176424969,0.8082847564579436
21.333333333333332,0.08460089856283906,0.10260536839480726,0.4536497183902313,0.8018447638527463
21.416666666666664,0.0852450726373562,0.10347905186771252,0.45338946015050985,0.7991710158722226
21.5,0.0855060547388874,0.10332749097807564,0.4531721257181267,0.80051924599041
21.583333333333332,0.08547727939181211,0.10924087244170691,0.4529795148080793,0.794615397211007
21.666666666666664,0.08546075385511642,0.110456202689916,0.4527860564906976,0.7831869043371988
21.75,0.08545568464205534,0.11211431406565575,0.4513680083504679,0.7614096443234035
21.833333333333332,0.08560190697235986,0.11662512232397855,0.45286553751926384,0.7455419213536995
21.916666666666664,0.085616990128461,0.11772603226416158,0.4526440962827689,0.7286805431381437
22.0,0.08632064871492737,0.11839802351702815,0.45404364845695333,0.7192045694858965
22.083333333333332,0.08635582995691832,0.11920064877464676,0.4538778555366785,0.7048507905891184
22.166666666666664,0.08641157438353067,0.11939031114116679,0.453689347343899,0.6971603503502117
22.25,0.0864824262478896,0.11936271909142883,0.45349741027479584,0.6897506550982073
22.333333333333332,0.08672089533617486,0.13142019371299354,0.4533005235551108,0.6788670858380408
22.416666666666664,0.08702381927746156,0.1328797654602217,0.4530983484540359,0.672252540715122
22.5,0.08713990495734204,0.13378540611061399,0.45288468256779746,0.6684073936479379
22.583333333333332,0.08727227281566828,0.1425901705029001,0.4649483146527353,0.6655249025943669
22.666666666666664,0.08894561985381147,0.14388731862758705,0.4547645954441572,0.6634938469110461
22.75,0.0893767403289233,0.1444739820684632,0.4540189361965272,0.6615001122922153
22.833333333333332,0.08979569713966767,0.14582920496899024,0.45185808573838443,0.6600929338352741
22.916666666666664,0.09046223021066761,0.14726888991498047,0.46032131851515157,0.6581242846643393
23.0,0.0907079185779969,0.1487686201287053,0.46109526983956867,0.6563551327361887
23.083333333333332,0.09099079635157187,0.16501726213037277,0.4619516918552352,0.6546970330364801
23.166666666666664,0.09204134752917768,0.16588221611871432,0.4614989822875348,0.6518042879798157
23.25,0.09527077172940718,0.17348243013611436,0.4610114605521238,0.6492622791241164
23.333333333333332,0.09566580763735683,0.1772169657686524,0.4605319433728506,0.6463327724458121
23.416666666666664,0.09695305044578358,0.17848838643055553,0.4600561178696935,0.644608300973337
23.5,0.09738655571490655,0.1810820324540264,0.4595748405472257,0.6399989509764362
23.583333333333332,0.09836769144887324,0.18331072396418882,0.4590935862447291,0.6369436097373956
23.666666666666664,0.09895576163232196,0.18493053916427962,0.4565574077163746,0.6349952382014165
23.75,0.09955883424590718,0.18950604681945007,0.4543480898720035,0.6332409206895917
23.833333333333332,0.10107456517250994,0.20966866137851958,0.4560601624606744,0.6307310072673565
23.916666666666664,0.10828551176677899,0.21084262547897095,0.4544006658335128,0.6288868241770394
24.0,0.10966410495449028,0.22209784494731377,0.4537730410992832,0.6253899645172459
24.083333333333332,0.11047093046853058,0.22340574604429825,0.4543933467715103,0.6231960132813691
24.166666666666664,0.11133118367327224,0.22484535920391743,0.4537339480272143,0.6209549123314707
24.25,0.11365168309882316,0.22976636499749192,0.45385672110895686,0.6175006446852893
24.333333333333332,0.11566407933633556,0.23224522474795384,0.45413918242108703,0.613922875499668
