strategy,step,year,raw_mass_before_normalization,raw_mass_error,lower_excursion_mass,upper_excursion_mass
PCMV,322,26.833333333333332,0.9999999999999998,2.220446049250313e-16,0.0,5.158300017818412e-49
PCMV,323,26.916666666666664,1.0000000000000007,6.661338147750939e-16,0.0,8.27758232573064e-49
PCMV,324,27.0,0.9999999999999996,4.440892098500626e-16,0.0,1.3249197765748687e-48
PCMV,325,27.083333333333332,1.0,0.0,0.0,2.1153121200323376e-48
PCMV,326,27.166666666666664,0.9999999999999998,2.220446049250313e-16,0.0,3.3687412304540394e-48
PCMV,327,27.25,1.0000000000000004,4.440892098500626e-16,0.0,5.3515374053330014e-48
PCMV,328,27.333333333333332,0.9999999999999997,3.3306690738754696e-16,0.0,8.480402823423745e-48
PCMV,329,27.416666666666664,0.9999999999999998,2.220446049250313e-16,0.0,1.3405733202934116e-47
PCMV,330,27.5,0.9999999999999998,2.220446049250313e-16,0.0,2.114023902074973e-47
PCMV,331,27.583333333333332,1.0,0.0,0.0,3.32570247696861e-47
PCMV,332,27.666666666666664,1.0000000000000002,2.220446049250313e-16,0.0,5.219391969241061e-47
PCMV,333,27.75,0.9999999999999997,3.3306690738754696e-16,0.0,8.171996713570025e-47
PCMV,334,27.833333333333332,1.0000000000000002,2.220446049250313e-16,0.0,1.2764882821627478e-46
PCMV,335,27.916666666666664,1.0,0.0,0.0,1.9892729846543325e-46
PCMV,336,28.0,0.9999999999999997,3.3306690738754696e-16,0.0,3.0929241009196768e-46
PCMV,337,28.083333333333332,1.0,0.0,0.0,4.797884498843784e-46
PCMV,338,28.166666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,7.425816049930612e-46
PCMV,339,28.25,1.0000000000000002,2.220446049250313e-16,0.0,1.1467284391884465e-45
PCMV,340,28.333333333333332,0.9999999999999996,4.440892098500626e-16,0.0,1.7668798140213428e-45
PCMV,341,28.416666666666664,1.0000000000000002,2.220446049250313e-16,0.0,2.7163854838530686e-45
PCMV,342,28.5,0.9999999999999999,1.1102230246251565e-16,0.0,4.1669817900194254e-45
PCMV,343,28.583333333333332,1.0,0.0,0.0,6.378306225506834e-45
PCMV,344,28.666666666666664,0.9999999999999998,2.220446049250313e-16,0.0,9.742049983912806e-45
PCMV,345,28.75,0.9999999999999996,4.440892098500626e-16,0.0,1.4847869362061562e-44
PCMV,346,28.833333333333332,1.0,0.0,0.0,2.2581573692387015e-44
PCMV,347,28.916666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,3.427109271560497e-44
PCMV,348,29.0,1.0000000000000002,2.220446049250313e-16,0.0,5.190302789430825e-44
PCMV,349,29.083333333333332,0.9999999999999997,3.3306690738754696e-16,0.0,7.844326484923697e-44
PCMV,350,29.166666666666664,1.0,0.0,0.0,1.1831069310471087e-43
PCMV,351,29.25,1.0,0.0,0.0,1.7807574592707888e-43
PCMV,352,29.333333333333332,0.9999999999999997,3.3306690738754696e-16,0.0,2.674884079756989e-43
PCMV,353,29.416666666666664,1.0000000000000002,2.220446049250313e-16,0.0,4.0098810010971905e-43
PCMV,354,29.5,0.9999999999999997,3.3306690738754696e-16,0.0,5.999169796194128e-43
PCMV,355,29.583333333333332,1.0000000000000002,2.220446049250313e-16,0.0,8.957580573774292e-43
PCMV,356,29.666666666666664,1.0,0.0,0.0,1.3348635203024335e-42
PCMV,357,29.75,0.9999999999999997,3.3306690738754696e-16,0.0,1.9853458611925022e-42
PCMV,358,29.833333333333332,0.9999999999999996,4.440892098500626e-16,0.0,2.947102062733756e-42
PCMV,359,29.916666666666664,1.0000000000000002,2.220446049250313e-16,0.0,4.366367827809167e-42
PCMV,360,30.0,1.0000000000000002,2.220446049250313e-16,0.0,6.45680955993554e-42
PCMV,361,30.083333333333332,0.9999999999999997,3.3306690738754696e-16,0.0,9.530034179869058e-42
PCMV,362,30.166666666666664,0.9999999999999998,2.220446049250313e-16,0.0,1.4039640767439047e-41
PCMV,363,30.25,0.9999999999999998,2.220446049250313e-16,0.0,2.064470845846796e-41
PCMV,364,30.333333333333332,1.0,0.0,0.0,3.030113037069869e-41
PCMV,365,30.416666666666664,1.0000000000000002,2.220446049250313e-16,0.0,4.439277063859352e-41
PCMV,366,30.5,0.9999999999999991,8.881784197001252e-16,0.0,6.491947192414843e-41
PCMV,367,30.583333333333332,1.0000000000000004,4.440892098500626e-16,0.0,9.476607801095606e-41
PCMV,368,30.666666666666664,1.0,0.0,0.0,1.3808670514323135e-40
PCMV,369,30.75,1.0000000000000002,2.220446049250313e-16,0.0,2.0085267644426784e-40
PCMV,370,30.833333333333332,0.9999999999999996,4.440892098500626e-16,0.0,2.916324707700652e-40
PCMV,371,30.916666666666664,0.9999999999999998,2.220446049250313e-16,0.0,4.227000197224621e-40
PCMV,372,31.0,1.0000000000000002,2.220446049250313e-16,0.0,6.116068945600114e-40
PCMV,373,31.083333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,8.83408769705484e-40
PCMV,374,31.166666666666664,0.9999999999999996,4.440892098500626e-16,0.0,1.2738131401386577e-39
PCMV,375,31.25,1.0000000000000002,2.220446049250313e-16,0.0,1.8336220514884866e-39
PCMV,376,31.333333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,2.6349922307957327e-39
PCMV,377,31.416666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,3.7802415459304495e-39
PCMV,378,31.5,1.0000000000000002,2.220446049250313e-16,0.0,5.414217272516009e-39
PCMV,379,31.583333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,7.74163856593454e-39
PCMV,380,31.666666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,1.1051374455553904e-38
PCMV,381,31.75,1.0000000000000004,4.440892098500626e-16,0.0,1.5750376606370618e-38
PCMV,382,31.833333333333332,0.9999999999999994,5.551115123125783e-16,0.0,2.2411030967995197e-38
PCMV,383,31.916666666666664,1.0,0.0,0.0,3.183713064061192e-38
PCMV,384,32.0,1.0,0.0,0.0,4.515564883236608e-38
PCMV,385,32.08333333333333,0.9999999999999996,4.440892098500626e-16,0.0,6.394420298599037e-38
PCMV,386,32.166666666666664,1.0,0.0,0.0,9.040781713427727e-38
PCMV,387,32.25,1.0,0.0,0.0,1.276236730719777e-37
PCMV,388,32.33333333333333,1.0000000000000004,4.440892098500626e-16,0.0,1.798794848033508e-37
PCMV,389,32.416666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,2.531406015415747e-37
PCMV,390,32.5,0.9999999999999998,2.220446049250313e-16,0.0,3.556938426711549e-37
PCMV,391,32.58333333333333,1.0,0.0,0.0,4.99033607877665e-37
PCMV,392,32.666666666666664,1.0000000000000004,4.440892098500626e-16,0.0,6.990796225049378e-37
PCMV,393,32.75,0.9999999999999993,6.661338147750939e-16,0.0,9.778479713987116e-37
PCMV,394,32.83333333333333,0.9999999999999996,4.440892098500626e-16,0.0,1.3657407973617754e-36
PCMV,395,32.916666666666664,1.0000000000000002,2.220446049250313e-16,0.0,1.9046791531111865e-36
PCMV,396,33.0,1.0000000000000002,2.220446049250313e-16,0.0,2.6523833011932732e-36
PCMV,397,33.08333333333333,0.9999999999999996,4.440892098500626e-16,0.0,3.688212345447977e-36
PCMV,398,33.166666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,5.1211199184624746e-36
PCMV,399,33.25,1.0,0.0,0.0,7.100477367011584e-36
PCMV,400,33.33333333333333,1.0,0.0,0.0,9.83077728288033e-36
PCMV,401,33.416666666666664,1.0,0.0,0.0,1.3591580674237367e-35
PCMV,402,33.5,1.0,0.0,0.0,1.876454024816258e-35
PCMV,403,33.58333333333333,0.9999999999999996,4.440892098500626e-16,0.0,2.5869959544592e-35
PCMV,404,33.666666666666664,1.0000000000000002,2.220446049250313e-16,0.0,3.561618516069252e-35
PCMV,405,33.75,0.9999999999999998,2.220446049250313e-16,0.0,4.896624598456457e-35
PCMV,406,33.83333333333333,1.0000000000000002,2.220446049250313e-16,0.0,6.72276402908387e-35
PCMV,407,33.916666666666664,1.0,0.0,0.0,9.217314886895524e-35
PCMV,408,34.0,0.9999999999999996,4.440892098500626e-16,0.0,1.262031783098882e-34
PCMV,409,34.08333333333333,0.9999999999999993,6.661338147750939e-16,0.0,1.7256362136744803e-34
PCMV,410,34.166666666666664,1.0000000000000004,4.440892098500626e-16,0.0,2.3563783448963877e-34
PCMV,411,34.25,0.9999999999999998,2.220446049250313e-16,0.0,3.2133743514430764e-34
PCMV,412,34.33333333333333,0.9999999999999998,2.220446049250313e-16,0.0,4.376246838705163e-34
PCMV,413,34.416666666666664,1.0,0.0,0.0,5.952098537997798e-34
PCMV,414,34.5,1.0000000000000007,6.661338147750939e-16,0.0,8.084810085921993e-34
PCMV,415,34.58333333333333,0.9999999999999994,5.551115123125783e-16,0.0,1.0967420591463026e-33
PCMV,416,34.666666666666664,1.0,0.0,0.0,1.4858592202709855e-33
PCMV,417,34.75,1.0,0.0,0.0,2.0104478251834435e-33
PCMV,418,34.83333333333333,0.9999999999999998,2.220446049250313e-16,0.0,2.7167731992318804e-33
PCMV,419,34.916666666666664,1.0000000000000002,2.220446049250313e-16,0.0,3.666593959879364e-33
PCMV,420,35.0,0.9999999999999993,6.661338147750939e-16,0.0,4.942247610069059e-33
PCMV,421,35.08333333333333,1.0,0.0,0.0,6.653371696815424e-33
PCMV,422,35.166666666666664,1.0000000000000002,2.220446049250313e-16,0.0,8.945775679019607e-33
PCMV,423,35.25,0.9999999999999999,1.1102230246251565e-16,0.0,1.2013137472694508e-32
PCMV,424,35.33333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,1.611240537413407e-32
PCMV,425,35.416666666666664,1.0000000000000004,4.440892098500626e-16,0.0,2.1584054832919138e-32
PCMV,426,35.5,0.9999999999999992,7.771561172376096e-16,0.0,2.887869856105488e-32
PCMV,427,35.58333333333333,1.0,0.0,0.0,3.85920011458596e-32
PCMV,428,35.666666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,5.151043578786534e-32
PCMV,429,35.75,0.9999999999999998,2.220446049250313e-16,0.0,6.867117965897845e-32
PCMV,430,35.83333333333333,1.0000000000000004,4.440892098500626e-16,0.0,9.144042522813028e-32
PCMV,431,35.916666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,1.2161565120585264e-31
PCMV,432,36.0,0.9999999999999999,1.1102230246251565e-16,0.0,1.6155902972201988e-31
PCMV,433,36.08333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,2.1437124974722625e-31
PCMV,434,36.166666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,2.841177430642661e-31
PCMV,435,36.25,0.9999999999999997,3.3306690738754696e-16,0.0,3.7612277719353984e-31
PCMV,436,36.33333333333333,1.0000000000000007,6.661338147750939e-16,0.0,4.973513446942013e-31
PCMV,437,36.416666666666664,1.0,0.0,0.0,6.569045038826857e-31
PCMV,438,36.5,0.9999999999999999,1.1102230246251565e-16,0.0,8.666611600350327e-31
PCMV,439,36.58333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,1.142108660086177e-30
PCMV,440,36.666666666666664,1.0000000000000002,2.220446049250313e-16,0.0,1.503416567581339e-30
PCMV,441,36.75,0.9999999999999997,3.3306690738754696e-16,0.0,1.9768232973619186e-30
PCMV,442,36.83333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,2.596424818546044e-30
PCMV,443,36.916666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,3.4064795140497555e-30
PCMV,444,37.0,1.0,0.0,0.0,4.464374947353201e-30
PCMV,445,37.08333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,5.8444425388524475e-30
PCMV,446,37.166666666666664,1.0000000000000002,2.220446049250313e-16,0.0,7.642857270998936e-30
PCMV,447,37.25,0.9999999999999998,2.220446049250313e-16,0.0,9.983924388309943e-30
PCMV,448,37.33333333333333,1.0,0.0,0.0,1.302813723732418e-29
PCMV,449,37.416666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,1.698249442713541e-29
PCMV,450,37.5,0.9999999999999997,3.3306690738754696e-16,0.0,2.211369606043951e-29
PCMV,451,37.58333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,2.876500500437431e-29
PCMV,452,37.666666666666664,1.0000000000000004,4.440892098500626e-16,0.0,3.73777689509776e-29
PCMV,453,37.75,1.0,0.0,0.0,4.8518863506279674e-29
PCMV,454,37.83333333333333,0.9999999999999996,4.440892098500626e-16,0.0,6.291564967579014e-29
PCMV,455,37.916666666666664,0.9999999999999998,2.220446049250313e-16,0.0,8.150045827441342e-29
PCMV,456,38.0,0.9999999999999999,1.1102230246251565e-16,0.0,1.0546714067198048e-28
PCMV,457,38.08333333333333,1.0000000000000002,2.220446049250313e-16,0.0,1.3634288691837637e-28
PCMV,458,38.166666666666664,1.0000000000000002,2.220446049250313e-16,0.0,1.7607934231606926e-28
PCMV,459,38.25,1.0,0.0,0.0,2.2716809375662933e-28
PCMV,460,38.33333333333333,1.0,0.0,0.0,2.927868995824359e-28
PCMV,461,38.416666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,3.76984665876837e-28
PCMV,462,38.5,0.9999999999999996,4.440892098500626e-16,0.0,4.849152079020541e-28
PCMV,463,38.58333333333333,0.9999999999999998,2.220446049250313e-16,0.0,6.231323769631399e-28
PCMV,464,38.666666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,7.9996230288065755e-28
PCMV,465,38.75,1.0000000000000004,4.440892098500626e-16,0.0,1.0259724520864668e-27
PCMV,466,38.83333333333333,1.0,0.0,0.0,1.3145621183507665e-27
PCMV,467,38.916666666666664,1.0,0.0,0.0,1.682705078360287e-27
PCMV,468,39.0,1.0,0.0,0.0,2.15188274266406e-27
PCMV,469,39.08333333333333,0.9999999999999998,2.220446049250313e-16,0.0,2.749255564768115e-27
PCMV,470,39.166666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,3.5091321691932195e-27
PCMV,471,39.25,0.9999999999999998,2.220446049250313e-16,0.0,4.4748101539971885e-27
PCMV,472,39.33333333333333,1.0000000000000004,4.440892098500626e-16,0.0,5.700880466719342e-27
PCMV,473,39.416666666666664,0.9999999999999998,2.220446049250313e-16,0.0,7.256109445223948e-27
PCMV,474,39.5,1.0,0.0,0.0,9.227040037757766e-27
PCMV,475,39.58333333333333,1.0,0.0,0.0,1.1722487571745127e-26
PCMV,476,39.666666666666664,0.9999999999999996,4.440892098500626e-16,0.0,1.4879147199630146e-26
PCMV,477,39.75,0.9999999999999999,1.1102230246251565e-16,0.0,1.8868581611463145e-26
PCMV,478,39.83333333333333,1.0,0.0,0.0,2.390592096584925e-26
PCMV,479,39.916666666666664,1.0,0.0,0.0,3.0260684936248375e-26
DOMV,0,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0
DOMV,1,0.08333333333333333,1.0,0.0,0.0,0.0
DOMV,2,0.16666666666666666,0.9999999999999999,1.1102230246251565e-16,0.0,0.0
DOMV,3,0.25,0.9999999999999998,2.220446049250313e-16,0.0,0.0
DOMV,4,0.3333333333333333,1.0,0.0,0.0,0.0
DOMV,5,0.41666666666666663,0.9999999999999999,1.1102230246251565e-16,0.0,0.0
DOMV,6,0.5,0.9999999999999998,2.220446049250313e-16,0.0,0.0
DOMV,7,0.5833333333333333,1.0,0.0,0.0,0.0
DOMV,8,0.6666666666666666,1.0,0.0,0.0,0.0
DOMV,9,0.75,1.0,0.0,0.0,0.0
DOMV,10,0.8333333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,0.0
DOMV,11,0.9166666666666666,0.9999999999999998,2.220446049250313e-16,0.0,0.0
DOMV,12,1.0,1.0000000000000002,2.220446049250313e-16,0.0,0.0
DOMV,13,1.0833333333333333,0.9999999999999998,2.220446049250313e-16,0.0,0.0
DOMV,14,1.1666666666666665,1.0000000000000002,2.220446049250313e-16,0.0,0.0
DOMV,15,1.25,0.9999999999999998,2.220446049250313e-16,0.0,0.0
DOMV,16,1.3333333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,0.0
DOMV,17,1.4166666666666665,0.9999999999999999,1.1102230246251565e-16,0.0,0.0
DOMV,18,1.5,0.9999999999999997,3.3306690738754696e-16,0.0,0.0
DOMV,19,1.5833333333333333,1.0000000000000002,2.220446049250313e-16,0.0,0.0
DOMV,20,1.6666666666666665,0.9999999999999998,2.220446049250313e-16,0.0,0.0
DOMV,21,1.75,1.0000000000000002,2.220446049250313e-16,0.0,0.0
DOMV,22,1.8333333333333333,0.9999999999999998,2.220446049250313e-16,0.0,0.0
DOMV,23,1.9166666666666665,0.9999999999999997,3.3306690738754696e-16,0.0,0.0
DOMV,24,2.0,1.0000000000000002,2.220446049250313e-16,0.0,0.0
DOMV,25,2.083333333333333,0.9999999999999993,6.661338147750939e-16,0.0,0.0
DOMV,26,2.1666666666666665,1.0000000000000004,4.440892098500626e-16,0.0,0.0
DOMV,27,2.25,0.9999999999999998,2.220446049250313e-16,0.0,0.0
DOMV,28,2.333333333333333,1.0,0.0,0.0,0.0
DOMV,29,2.4166666666666665,0.9999999999999996,4.440892098500626e-16,0.0,0.0
DOMV,30,2.5,0.9999999999999999,1.1102230246251565e-16,0.0,0.0
DOMV,31,2.583333333333333,1.0000000000000004,4.440892098500626e-16,0.0,0.0
DOMV,32,2.6666666666666665,0.9999999999999996,4.440892098500626e-16,0.0,0.0
DOMV,33,2.75,1.0,0.0,0.0,0.0
DOMV,34,2.833333333333333,0.9999999999999998,2.220446049250313e-16,0.0,7.606918643322253e-68
DOMV,35,2.9166666666666665,1.0,0.0,0.0,1.1162844736292086e-63
DOMV,36,3.0,1.0,0.0,0.0,9.7596382829349e-61
DOMV,37,3.083333333333333,1.0,0.0,0.0,3.403177519423397e-58
DOMV,38,3.1666666666666665,0.9999999999999998,2.220446049250313e-16,0.0,6.400084778519289e-56
DOMV,39,3.25,1.0,0.0,0.0,7.497220924282069e-54
DOMV,40,3.333333333333333,1.0,0.0,0.0,5.66223165546933e-52
DOMV,41,3.4166666666666665,0.9999999999999999,1.1102230246251565e-16,0.0,2.82014989016252e-50
DOMV,42,3.5,0.9999999999999999,1.1102230246251565e-16,0.0,9.98038308190463e-49
DOMV,43,3.583333333333333,0.9999999999999996,4.440892098500626e-16,0.0,2.738630708643598e-47
DOMV,44,3.6666666666666665,1.0000000000000002,2.220446049250313e-16,0.0,6.2267446986780546e-46
DOMV,45,3.75,0.9999999999999998,2.220446049250313e-16,0.0,1.2149535901528572e-44
DOMV,46,3.833333333333333,0.9999999999999998,2.220446049250313e-16,0.0,2.0596700823587556e-43
DOMV,47,3.9166666666666665,0.9999999999999998,2.220446049250313e-16,0.0,3.040380255878647e-42
DOMV,48,4.0,1.0,0.0,0.0,3.902842554144602e-41
DOMV,49,4.083333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,4.352067550542909e-40
DOMV,50,4.166666666666666,1.0000000000000002,2.220446049250313e-16,0.0,4.2271685230535854e-39
DOMV,51,4.25,0.9999999999999998,2.220446049250313e-16,0.0,3.6065249338889445e-38
DOMV,52,4.333333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,2.7397545809108627e-37
DOMV,53,4.416666666666666,1.0,0.0,0.0,1.884197248608722e-36
DOMV,54,4.5,0.9999999999999998,2.220446049250313e-16,0.0,1.1928545816067831e-35
DOMV,55,4.583333333333333,0.9999999999999998,2.220446049250313e-16,0.0,7.049052583687015e-35
DOMV,56,4.666666666666666,1.0000000000000002,2.220446049250313e-16,0.0,3.923410660534501e-34
DOMV,57,4.75,1.0,0.0,0.0,2.0641760775588742e-33
DOMV,58,4.833333333333333,0.9999999999999993,6.661338147750939e-16,0.0,1.0259744380666296e-32
DOMV,59,4.916666666666666,1.0,0.0,0.0,4.805972913602176e-32
DOMV,60,5.0,0.9999999999999999,1.1102230246251565e-16,0.0,2.1172713629819436e-31
DOMV,61,5.083333333333333,1.0,0.0,0.0,8.769056145288933e-31
DOMV,62,5.166666666666666,1.0000000000000004,4.440892098500626e-16,0.0,3.420135207829502e-30
DOMV,63,5.25,0.9999999999999999,1.1102230246251565e-16,0.0,1.2604978092645855e-29
DOMV,64,5.333333333333333,0.9999999999999993,6.661338147750939e-16,0.0,4.4095993494556883e-29
DOMV,65,5.416666666666666,1.0,0.0,0.0,1.4711906442629867e-28
DOMV,66,5.5,0.9999999999999998,2.220446049250313e-16,0.0,4.701230919483626e-28
DOMV,67,5.583333333333333,1.0000000000000002,2.220446049250313e-16,0.0,1.443828311678179e-27
DOMV,68,5.666666666666666,0.9999999999999997,3.3306690738754696e-16,0.0,4.272379875741258e-27
DOMV,69,5.75,1.0000000000000002,2.220446049250313e-16,0.0,1.2202681388677528e-26
DOMV,70,5.833333333333333,1.0,0.0,0.0,3.368890079048739e-26
DOMV,71,5.916666666666666,1.0000000000000002,2.220446049250313e-16,0.0,9.001997183986091e-26
DOMV,72,6.0,0.9999999999999997,3.3306690738754696e-16,0.0,2.3313834526114945e-25
DOMV,73,6.083333333333333,0.9999999999999994,5.551115123125783e-16,0.0,5.860741989046253e-25
DOMV,74,6.166666666666666,1.0000000000000002,2.220446049250313e-16,0.0,1.4322240678879647e-24
DOMV,75,6.25,1.0,0.0,0.0,3.407419599366344e-24
DOMV,76,6.333333333333333,0.9999999999999997,3.3306690738754696e-16,0.0,7.903016708215936e-24
DOMV,77,6.416666666666666,1.0000000000000002,2.220446049250313e-16,0.0,1.789217276718266e-23
DOMV,78,6.5,1.0,0.0,0.0,3.9586380468878936e-23
DOMV,79,6.583333333333333,0.9999999999999998,2.220446049250313e-16,0.0,8.568757416597467e-23
DOMV,80,6.666666666666666,0.9999999999999997,3.3306690738754696e-16,0.0,1.816466538324861e-22
DOMV,81,6.75,1.0000000000000004,4.440892098500626e-16,0.0,3.7747953073204177e-22
DOMV,82,6.833333333333333,0.9999999999999994,5.551115123125783e-16,0.0,7.696670929036029e-22
DOMV,83,6.916666666666666,1.0,0.0,0.0,1.5410242966764653e-21
DOMV,84,7.0,0.9999999999999999,1.1102230246251565e-16,0.0,3.032034604162735e-21
DOMV,85,7.083333333333333,1.0,0.0,0.0,5.866358422899505e-21
DOMV,86,7.166666666666666,0.9999999999999998,2.220446049250313e-16,0.0,1.1168088894021178e-20
DOMV,87,7.25,1.0000000000000004,4.440892098500626e-16,0.0,2.093189751191488e-20
DOMV,88,7.333333333333333,0.9999999999999996,4.440892098500626e-16,0.0,3.864394737846516e-20
DOMV,89,7.416666666666666,0.9999999999999998,2.220446049250313e-16,0.0,7.030778243692846e-20
DOMV,90,7.5,1.0,0.0,0.0,1.2611446854789066e-19
DOMV,91,7.583333333333333,0.9999999999999997,3.3306690738754696e-16,0.0,2.231228728330119e-19
DOMV,92,7.666666666666666,1.0000000000000002,2.220446049250313e-16,0.0,3.895017589660114e-19
DOMV,93,7.75,0.9999999999999999,1.1102230246251565e-16,0.0,6.711542490672915e-19
DOMV,94,7.833333333333333,1.0,0.0,0.0,1.141929146897147e-18
DOMV,95,7.916666666666666,0.9999999999999997,3.3306690738754696e-16,0.0,1.919165091108598e-18
DOMV,96,8.0,0.9999999999999997,3.3306690738754696e-16,0.0,3.1870684468990975e-18
DOMV,97,8.083333333333332,1.0,0.0,0.0,5.231467204933081e-18
DOMV,98,8.166666666666666,1.0,0.0,0.0,8.49090491162522e-18
DOMV,99,8.25,1.0,0.0,0.0,1.3630960474635852e-17
DOMV,100,8.333333333333332,1.0,0.0,0.0,2.1651252844711012e-17
DOMV,101,8.416666666666666,0.9999999999999999,1.1102230246251565e-16,0.0,3.403800442140348e-17
DOMV,102,8.5,1.0000000000000002,2.220446049250313e-16,0.0,5.2979531544384e-17
DOMV,103,8.583333333333332,1.0000000000000004,4.440892098500626e-16,0.0,8.166789879435423e-17
DOMV,104,8.666666666666666,1.0,0.0,0.0,1.24717574842793e-16
DOMV,105,8.75,0.9999999999999991,8.881784197001252e-16,0.0,1.8874169465201154e-16
DOMV,106,8.833333333333332,1.0000000000000004,4.440892098500626e-16,0.0,2.8313898751135283e-16
DOMV,107,8.916666666666666,1.0,0.0,0.0,4.211601986743541e-16
DOMV,108,9.0,0.9999999999999997,3.3306690738754696e-16,0.0,6.213426578155933e-16
DOMV,109,9.083333333333332,1.0,0.0,0.0,9.0942639462558e-16
DOMV,110,9.166666666666666,0.9999999999999998,2.220446049250313e-16,0.0,1.3208958461145307e-15
DOMV,111,9.25,1.0,0.0,0.0,1.90432880611555e-15
DOMV,112,9.333333333333332,0.9999999999999994,5.551115123125783e-16,0.0,2.7257799564442543e-15
DOMV,113,9.416666666666666,1.0000000000000002,2.220446049250313e-16,0.0,3.8744812331460195e-15
DOMV,114,9.5,0.9999999999999997,3.3306690738754696e-16,0.0,5.4702065629266535e-15
DOMV,115,9.583333333333332,1.0,0.0,0.0,7.67272532997545e-15
DOMV,116,9.666666666666666,0.9999999999999999,1.1102230246251565e-16,0.0,1.0693858617044048e-14
DOMV,117,9.75,1.0000000000000007,6.661338147750939e-16,0.0,1.481275640600734e-14
DOMV,118,9.833333333333332,0.9999999999999996,4.440892098500626e-16,0.0,2.039513449534877e-14
DOMV,119,9.916666666666666,1.0000000000000002,2.220446049250313e-16,0.0,2.791734920051545e-14
DOMV,120,10.0,0.9999999999999997,3.3306690738754696e-16,0.0,3.7996348442451423e-14
DOMV,121,10.083333333333332,0.9999999999999998,2.220446049250313e-16,0.0,5.142672216399586e-14
DOMV,122,10.166666666666666,1.0000000000000004,4.440892098500626e-16,0.0,6.92262857530172e-14
DOMV,123,10.25,0.9999999999999998,2.220446049250313e-16,0.0,9.269186990650733e-14
DOMV,124,10.333333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,1.2346726146489798e-13
DOMV,125,10.416666666666666,0.9999999999999997,3.3306690738754696e-16,0.0,1.6362554360535467e-13
DOMV,126,10.5,0.9999999999999999,1.1102230246251565e-16,0.0,2.1576842020179537e-13
DOMV,127,10.583333333333332,1.0000000000000007,6.661338147750939e-16,0.0,2.831454757418952e-13
DOMV,128,10.666666666666666,0.9999999999999996,4.440892098500626e-16,0.0,3.6979671410739895e-13
DOMV,129,10.75,0.9999999999999993,6.661338147750939e-16,0.0,4.807221297160599e-13
DOMV,130,10.833333333333332,1.000000000000001,1.1102230246251565e-15,0.0,6.220824847784953e-13
DOMV,131,10.916666666666666,0.999999999999999,9.992007221626409e-16,0.0,8.014358898203597e-13
DOMV,132,11.0,0.9999999999999992,7.771561172376096e-16,0.0,1.028015209076732e-12
DOMV,133,11.083333333333332,1.0000000000000002,2.220446049250313e-16,0.0,1.3130517436100097e-12
DOMV,134,11.166666666666666,1.0000000000000007,6.661338147750939e-16,0.0,1.670151096764775e-12
DOMV,135,11.25,0.9999999999999998,2.220446049250313e-16,0.0,2.115727617183574e-12
DOMV,136,11.333333333333332,0.9999999999999996,4.440892098500626e-16,0.0,2.669504361470856e-12
DOMV,137,11.416666666666666,1.0000000000000007,6.661338147750939e-16,0.0,3.3550861327701314e-12
DOMV,138,11.5,0.9999999999999996,4.440892098500626e-16,0.0,4.200613833503932e-12
DOMV,139,11.583333333333332,0.9999999999999998,2.220446049250313e-16,0.0,5.239509107534014e-12
DOMV,140,11.666666666666666,1.0000000000000007,6.661338147750939e-16,0.0,6.511319013069313e-12
DOMV,141,11.75,0.9999999999999997,3.3306690738754696e-16,0.0,8.062671227897025e-12
DOMV,142,11.833333333333332,1.0000000000000002,2.220446049250313e-16,0.0,9.948351005944398e-12
DOMV,143,11.916666666666666,0.9999999999999997,3.3306690738754696e-16,0.0,1.2232511745076636e-11
DOMV,144,12.0,0.9999999999999994,5.551115123125783e-16,0.0,1.4990031563124376e-11
DOMV,145,12.083333333333332,1.0000000000000004,4.440892098500626e-16,0.0,1.8308028698027884e-11
DOMV,146,12.166666666666666,0.999999999999999,9.992007221626409e-16,0.0,2.2287548861942213e-11
